מזהה,SettlementName,SettlementCode,District,SubDistrict,NaturalArea,MunicipalStatus,Metropolin,SettlementReligion,pop2013,JewsAndOthers,Jews,Arabs,FoundationYear,SettlementForm,Organization,AvarageHeight,EnglishName,PlanningCommittee,PoliceZone,X_ITM,Y_ITM,X_GEO,Y_GEO,yesod
1177,רמת יוחנן,178,3,31,311,12,222,1,885,0.9,0.9,,1932,330,15,49,Ramat Yohanan,301,1160,211720,744290,35.121848185787,32.7932564481801,-1196560800000
1178,רמת ישי,122,2,23,235,99,242,1,7348,7.3,7.3,,1925,180,,93,Ramat Yishay,257,1440,215800,734270,35.165443891523,32.7029270206373,-1417399200000
1179,רמת מגשימים,4701,2,29,294,71,,1,627,0.6,0.6,,1968,320,2,429,Ramat Magshimim,219,1270,275950,750160,35.8078843788434,32.8447578901369,-60487200000
1180,רמת צבי,339,2,23,233,8,,1,592,0.6,0.6,,1942,310,1,54,Ramat Zevi,204,1420,239170,721890,35.4144189518249,32.5911249873913,-880945200000
1181,רמת רזיאל,460,1,11,111,26,444,1,635,0.6,0.6,,1948,310,9,717,Ramat Razi'el,151,7004,207020,631240,35.0731495661272,31.7737661675722,-691639200000
1182,רמת רחל,127,1,11,111,26,444,1,450,0.5,0.4,,1926,330,15,777,Ramat Rahel,151,6300,220770,627460,35.2183005770989,31.7397433034964,-1385863200000
1183,רנן,789,6,62,622,42,344,1,552,0.6,0.5,,1950,310,1,105,Rannen,653,3430,162070,583030,34.6014375406067,31.33762488774,-628480800000
1184,רעים,713,6,62,622,38,,1,378,0.4,0.3,,1949,330,15,49,Re'im,653,3430,148580,588420,34.4593142852531,31.3854890568125,-660016800000
1185,רעננה,8700,4,42,421,0,131,1,69320,69.3,68,,1921,150,,48,Ra'annana,416,5140,187930,676960,34.8701308979565,32.1857007329443,-1543629600000
1186,רקפת,1228,2,24,241,56,241,1,933,0.9,0.9,,1981,370,1,312,Raqqefet,205,1360,225050,751160,35.2641951907085,32.8552155752712,349826400000
1187,רשפון,247,4,41,411,19,141,1,1380,1.4,1.4,,1936,310,1,25,Rishpon,401,2360,183620,678620,34.8243660439526,32.2005409479607,-1070330400000
1188,רשפים,437,2,23,231,7,,1,592,0.6,0.6,,1948,330,15,-115,Reshafim,202,1430,245070,709750,35.4769317126483,32.481535093126,-691639200000
1189,רתמים,1260,6,62,626,48,,1,287,0.3,0.3,,1983,370,15,260,Retamim,620,3450,170320,551500,34.6896645915811,31.0536380145142,412898400000
1190,שאר ישוב,324,2,21,211,55,,1,602,0.6,0.6,,1940,310,6,129,She'ar Yashuv,253,1210,260680,792400,35.646679015087,33.2262883970653,-944100000000
1191,שבי ציון,282,2,24,245,4,241,1,1003,1,1,,1938,320,10,7,Shave Ziyyon,201,1350,208140,765120,35.0833746040957,32.9810454444117,-1007172000000
1192,שבי שומרון,3571,7,72,,72,,1,784,0.8,0.8,,1977,370,11,337,Shave Shomeron,710,4164,217580,685540,35.18452406724,32.2635133565055,223596000000
1193,שבלי - אום אל-גנם,913,2,23,237,99,,2,5470,,,5.5,,280,,178,Shibli-Umm Al-Ghanam,251,1420,237990,732920,35.4020688161461,32.6906042599938,-2206318840000
1194,שגב-שלום,1286,6,62,623,99,342,2,8497,,,8.5,,280,,315,Segev-Shalom,653,3481,184650,567450,34.8392380052433,31.1980049712168,-2206318840000
1195,שדה אילן,721,2,22,222,3,,1,502,0.5,0.5,,1949,310,2,196,Sede Ilan,206,1240,239970,739400,35.4233248161272,32.7489993734948,-660016800000
1196,שדה אליהו,304,2,23,231,7,,1,697,0.7,0.7,,1939,330,3,-193,Sede Eliyyahu,202,1430,248540,705190,35.5137066898752,32.4403308356315,-975636000000
1197,שדה אליעזר,861,2,21,211,55,,1,710,0.7,0.7,,1952,310,6,155,Sede Eli'ezer,253,1220,253080,772330,35.5644095188208,33.0455946627022,-565408800000
1198,שדה בוקר,885,6,62,626,48,,1,398,0.4,0.4,,1952,330,15,474,Sede Boqer,620,3450,180120,531470,34.793105826249,30.8733497125065,-565408800000
1199,שדה דוד,36,6,61,612,50,,1,370,0.4,0.4,,1955,310,6,92,Sede Dawid,634,3820,170000,609430,34.6834444418556,31.5760774231598,-470714400000
1200,שדה ורבורג,284,4,42,421,20,141,1,1468,1.5,1.4,,1938,310,10,49,Sede Warburg,417,5140,191050,679360,34.9031438285904,32.2074262940688,-1007172000000
1201,שדה יואב,293,6,61,611,35,,1,426,0.4,0.4,,1956,330,15,98,Sede Yo'av,632,3820,169440,617080,34.677156712166,31.6450429663092,-439178400000
1202,שדה יעקב,142,2,23,235,9,,1,1269,1.3,1.3,,1927,310,2,64,Sede Ya'aqov,254,1440,213520,733710,35.1411316872144,32.6978675419741,-1354327200000
1203,שדה יצחק,2008,3,32,324,14,,1,681,0.7,0.6,,1952,310,1,31,Sede Yizhaq,351,1450,199590,701250,34.9932661116012,32.4050048603998,-565408800000
1204,שדה משה,18,6,61,612,50,,1,710,0.7,0.7,,1956,310,1,140,Sede Moshe,634,3820,181240,613280,34.8016989463813,31.6112262049355,-439178400000
1205,שדה נחום,259,2,23,231,7,,1,481,0.5,0.5,,1937,330,15,-82,Sede Nahum,202,1430,245410,714770,35.4806871911427,32.5267939077628,-1038708000000
1206,שדה נחמיה,329,2,21,211,1,,1,977,1,0.9,,1940,330,15,77,Sede Nehemya,253,1210,258540,788070,35.6235358960114,33.1873280899938,-944100000000
1207,שדה ניצן,1058,6,62,622,38,,1,302,0.3,0.3,,1973,310,1,135,Sede Nizzan,653,3430,144650,571220,34.4192888769009,31.2301289384748,97365600000
1208,שדה עוזיהו,739,6,61,611,33,143,1,1423,1.4,1.4,,1950,310,6,30,Sede Uzziyyahu,616,3830,169550,629430,34.6776874030741,31.7564217527504,-628480800000
1209,שדה צבי,2049,6,62,621,42,,1,534,0.5,0.5,,1953,310,10,202,Sede Zevi,653,3482,172670,595300,34.7122386561698,31.4487582461985,-533786400000
1210,שדות ים,327,3,32,324,15,,1,878,0.9,0.8,,1940,330,15,9,Sedot Yam,303,1180,190140,710920,34.8925169872239,32.4919940447822,-944100000000
1211,שדות מיכה,27,1,11,112,26,,1,383,0.4,0.4,,1955,310,1,219,Sedot Mikha,151,7004,192540,625430,34.9204481047621,31.7211203739048,-470714400000
1212,שדי אברהם,1223,6,62,622,38,,1,329,0.3,0.3,,1981,310,1,86,Sede Avraham,653,3430,136710,569250,34.3361227928256,31.2118274390908,349826400000
1213,שדי חמד,2015,4,42,421,20,142,1,1022,1,1,,1952,310,1,35,Sede Hemed,417,5150,194810,674050,34.9431609448432,32.1596308245822,-565408800000
1214,שדי תרומות,2057,2,23,231,7,,1,420,0.4,0.4,,1951,310,2,-133,Sede Terumot,202,1430,245930,705150,35.4859517513932,32.440035239171,-596944800000
1215,שדמה,555,4,44,441,32,143,1,593,0.6,0.6,,1954,310,10,48,Shedema,456,5230,175610,637780,34.7412721149731,31.8319711744932,-502250400000
1216,שדמות דבורה,306,2,22,222,3,,1,594,0.6,0.6,,1939,310,1,145,Shadmot Devora,206,1240,241170,733550,35.435992687283,32.6962269764288,-975636000000
1217,שדמות מחולה,3578,7,75,,75,,1,540,0.5,0.5,,1979,320,2,-195,Shadmot Mehola,712,4164,250690,694510,35.5362166143315,32.3439669503613,286668000000
1218,שדרות,1031,6,61,614,0,,1,21881,21.8,20.6,,1951,160,,89,Sederot,611,3840,161520,604110,34.5944288872636,31.5277051966962,-596944800000
1219,שואבה,741,1,11,111,26,444,1,609,0.6,0.6,,1950,310,10,618,Sho'eva,151,7004,207480,633950,35.0779724395902,31.7982108816711,-628480800000
1220,שובה,761,6,62,621,39,,1,544,0.5,0.5,,1950,310,2,107,Shuva,653,3482,156680,595740,34.5440021203485,31.4519695931555,-628480800000
1221,שובל,394,6,62,621,41,341,1,634,0.6,0.6,,1946,330,15,207,Shoval,625,3485,175670,591410,34.7439696535134,31.4137932227534,-754711200000
1222,שוהם,1304,4,43,432,99,142,1,19631,19.6,19.5,,1993,170,,96,Shoham,421,5160,194910,656100,34.9446791170589,31.9977618798943,728517600000
1223,שומרה,614,2,24,244,52,,1,327,0.3,0.3,,1949,310,1,548,Shomera,255,1350,226850,776440,35.2836277742305,33.0831470060594,-660016800000
1224,שומרייה,1265,6,61,612,41,341,1,590,0.6,0.6,,1984,330,15,380,Shomeriyya,625,3481,188960,593400,34.8836671605256,31.4321663904661,444434400000
1225,שוקדה,415,6,62,621,39,,1,292,0.3,0.3,,1957,310,2,76,Shoqeda,653,3482,154820,592420,34.5246513532944,31.4219266103592,-407556000000
1226,שורש,456,1,11,111,26,444,1,823,0.8,0.8,,1948,320,6,680,Shoresh,151,7004,206280,633830,35.0653025885247,31.7971154672773,-691639200000
1227,שורשים,1235,2,24,242,56,241,1,431,0.4,0.4,,1985,320,1,134,Shorashim,205,1360,224540,755330,35.2587698077266,32.8928182783427,476056800000
1228,שושנת העמקים,224,4,41,411,16,141,1,539,0.5,0.5,,1951,350,,19,Shoshannat HaAmaqim,409,5120,186750,695630,34.8569773870281,32.354024598695,-596944800000
1229,שזור,527,2,24,242,2,,1,315,0.3,0.3,,1953,310,1,280,Shezor,209,1310,233320,759810,35.3526732633504,32.9331373486201,-533786400000
1230,שחר,7,6,61,612,50,,1,800,0.8,0.8,,1955,310,1,100,Shahar,634,3820,173980,614240,34.7251480045456,31.6196196900903,-470714400000
1231,שחרות,1266,6,62,627,53,,1,111,0.1,0.1,,1985,370,13,537,Shaharut,608,3460,199620,423970,34.9990487268177,29.9041551124691,476056800000
1232,שיבולים,865,6,62,621,39,,1,330,0.3,0.3,,1952,310,2,128,Shibbolim,653,3482,162680,589460,34.6074805854984,31.3956437947436,-565408800000
1233,שיטים,1267,6,62,627,53,,,,,,,,510,,286,Shittim,608,3460,201310,453980,35.0160358561668,30.1748950395505,-2206318840000
1234,שייח' דנון,658,2,24,243,4,,2,2637,,,2.6,,290,,84,Sheikh Dannun,201,1350,214170,766480,35.1478764174542,32.9933539826148,-2206318840000
1235,שילה,3641,7,74,,73,,1,2948,2.9,2.9,,1979,190,,719,Shilo,711,4354,228520,662110,35.3004096976555,32.052189839007,286668000000
1236,שילת,1165,4,43,431,25,142,1,624,0.6,0.6,,1977,310,6,265,Shilat,424,5290,202000,647280,35.0198668670628,31.9183535525447,223596000000
1237,שכניה,1160,2,24,241,56,241,1,738,0.7,0.7,,1980,370,10,444,Shekhanya,205,1360,223430,750430,35.2468856042891,32.8486403313002,318204000000
1238,שלווה,873,6,61,612,34,,1,432,0.4,0.4,,1952,310,2,164,Shalwa,631,3820,177930,608020,34.7670393438083,31.5636746056312,-565408800000
1239,שלווה במדבר,1373,6,62,626,48,,,,,,,,510,,507,Shalva Bamidbar                                   ,620,3450,174610,526890,34.7356914412526,30.8318449511582,-2206318840000
1240,שלוחות,439,2,23,231,7,,1,496,0.5,0.5,,1948,330,3,-116,Sheluhot,202,1430,245430,708510,35.4807274121738,32.4703452768817,-691639200000
1241,שלומי,812,2,24,245,99,,1,6203,6.1,5.7,,1950,180,,73,Shelomi,255,1350,214250,775630,35.1486804749169,33.0758563158723,-628480800000
1242,שלומית,1364,6,62,622,38,,1,156,0.2,0.2,,2011,370,11,97,Shlomit                                           ,653,3430,133650,564340,34.3044344959965,31.1673277332667,1296511200000
1243,שלומציון,1793,7,75,,75,,,,,,,,520,,,,712,4164,246750,667430,35.4935903911459,32.0998717463304,-2206318840000
1244,שמיר,366,2,21,211,1,,1,901,0.9,0.8,,1944,330,15,191,Shamir,253,1210,261970,785710,35.6602049664185,33.1659207839002,-817869600000
1245,שמעה,3784,7,77,,78,,1,404,0.4,0.4,,1985,370,11,612,Shim'a,715,4352,201200,588460,35.0125012444067,31.3878706746373,476056800000
1246,שמרת,432,2,24,246,4,241,1,418,0.4,0.4,,1948,330,15,17,Shamerat,201,1330,209170,761800,35.0944307474889,32.9511202169639,-691639200000
1247,שמשית,1337,2,23,237,9,242,1,2657,2.7,2.6,,2000,190,,222,Shimshit,254,1410,223410,737580,35.2466171896553,32.732772458807,949356000000
1248,שני,1287,6,62,623,100,,1,446,0.4,0.4,,1989,370,11,693,Shani,699,3481,206650,584900,35.0698448313423,31.3558361073459,602287200000
1249,שניר,1132,2,21,211,1,,1,542,0.5,0.5,,1967,330,15,308,Senir,253,1210,263560,794110,35.6776573459398,33.2415921162637,-92023200000
1250,שעב,538,2,24,241,99,241,2,6381,,,6.4,,280,,51,Sha'ab,263,1360,222630,754980,35.2383554685544,32.8896696006501,-2206318840000
1251,שעל,4009,2,29,292,71,,1,222,0.2,0.2,,1976,310,9,783,Sha'al,219,1270,267400,780250,35.7181283259658,33.1164662428209,191973600000
1252,שעלבים,856,4,43,431,30,143,1,1566,1.6,1.6,,1951,330,8,190,Sha'alvim,426,5220,198570,641980,34.9837147501896,31.8704993629524,-596944800000
1253,שער אפרים,661,4,41,412,18,141,1,1656,1.7,1.6,,1953,310,1,42,Sha'ar Efrayim,412,5150,199920,688390,34.9970385623637,32.2890451130201,-533786400000
1254,שער הגולן,264,2,22,221,6,,1,567,0.6,0.5,,1937,330,15,-195,Sha'ar HaGolan,214,1240,256900,732560,35.6036949972188,32.6868784082281,-1038708000000
1255,שער העמקים,237,3,31,311,12,222,1,669,0.7,0.6,,1935,330,15,59,Sha'ar HaAmaqim,301,1160,210830,736490,35.1124192629787,32.7229172384117,-1101866400000
1256,שער מנשה,921,3,32,324,14,,1,341,0.3,0.3,,1949,340,,38,Sha'ar Menashe,351,1180,201610,705940,35.0146493287594,32.4473307824223,-660016800000
1257,שערי תקווה,3720,7,73,,72,145,1,5259,5.3,5.2,,1983,180,,177,Sha'are Tiqwa,710,4164,202610,669980,35.0259201460478,32.1230718595868,412898400000
1258,שפיים,232,4,41,411,19,141,1,1148,1.1,1.1,,1935,330,15,41,Shefayim,401,5120,183590,680470,34.823978442206,32.2172225476741,-1101866400000
1259,שפיר,692,6,61,611,34,,1,804,0.8,0.8,,1949,310,2,58,Shafir,631,3830,174350,622830,34.7286529114794,31.6971011862942,-660016800000
1260,שפר,846,2,21,212,2,,1,348,0.3,0.3,,1950,310,1,591,Shefer,209,1230,241120,760980,35.4361006125893,32.9435600877557,-628480800000
1261,שפרעם,8800,2,24,241,0,241,2,38717,,,38.6,,260,,137,Shefar'am,261,1340,216390,745700,35.1716984855588,32.8059932849397,-2206318840000
1262,שקד,3649,7,71,,72,,1,744,0.7,0.7,,1981,370,9,405,Shaqed,710,4164,216090,708870,35.1686277770383,32.4738897319243,349826400000
1263,שקף,1233,6,61,612,50,,1,429,0.4,0.4,,1982,310,9,418,Sheqef,634,3820,193950,602560,34.9359173377273,31.514898682585,381362400000
1264,שרונה,292,2,22,222,3,,1,545,0.5,0.5,,1938,310,1,253,Sharona,206,1240,244010,736870,35.4663656858628,32.7261037914895,-1007172000000
1265,שריגים (לי-און),1114,1,11,112,26,444,1,1021,1,1,,1960,350,,308,Sarigim (Li-On)                                   ,151,7004,193900,620580,34.9349235350329,31.6774121763455,-312948000000
1266,שריד,126,2,23,234,9,,1,820,0.8,0.8,,1926,330,15,88,Sarid,254,1440,221460,729850,35.2257972395767,32.6630755845293,-1385863200000
1267,שרשרת,398,6,62,621,39,,1,273,0.3,0.3,,1951,310,2,142,Sharsheret,653,3482,162250,590440,34.6029033431929,31.4044607452001,-596944800000
1268,שתולה,1045,2,24,244,52,,1,273,0.3,0.3,,1969,310,1,652,Shetula,255,1350,229700,776670,35.3141551415161,33.0851976760905,-28864800000
1269,שתולים,763,6,61,611,33,143,1,1895,1.9,1.9,,1950,310,1,30,Shetulim,616,3830,170110,631340,34.6835013865352,31.7736705339626,-628480800000
1270,תאשור,2062,6,62,621,41,344,1,374,0.4,0.4,,1953,310,1,141,Te'ashur,625,3430,166060,586800,34.6431596837799,31.371815008761,-533786400000
1271,תדהר,2061,6,62,621,41,344,1,417,0.4,0.4,,1953,310,1,115,Tidhar,625,3430,164730,587600,34.6291359745972,31.3789679005366,-533786400000
1272,תובל,1172,2,24,243,56,,1,272,0.3,0.3,,1980,330,15,528,Tuval,205,1310,223280,759400,35.2453204283104,32.9295217305499,318204000000
1273,תומר,3558,7,75,,75,,1,226,0.2,0.2,,1978,310,1,-243,Tomer,712,4164,241900,658210,35.4419942719673,32.0168332759467,255132000000
1274,תושייה,1083,6,62,621,39,,1,914,0.9,0.9,,1958,350,,107,Tushiyya,653,3482,156320,593620,34.540349808062,31.4328312654363,-376020000000
1275,תימורים,163,6,61,611,33,143,1,789,0.8,0.8,,1954,320,6,77,Timmorim,616,3830,177190,624850,34.7585214770365,31.7154262464492,-502250400000
1276,תירוש,10,1,11,112,26,,1,455,0.5,0.5,,1955,310,2,149,Tirosh,151,7004,189280,628720,34.885951384526,31.7507094384307,-470714400000
1277,תל אביב -יפו,5000,5,51,511,0,110,4,418590,401,381.9,17.6,1909,130,,17,Tel Aviv - Yafo,507,2120,180270,664850,34.7894001913111,32.076256000342,-1922322040000
1278,תל חי (מכללה),1707,2,21,211,1,,,,,,,,520,,,,253,1210,254290,793420,35.5781686276077,33.235709653167,-2206318840000
1279,תל יוסף,84,2,23,232,8,,1,518,0.5,0.5,,1921,330,15,-10,Tel Yosef,204,1420,237780,718010,35.3995376020053,32.5561620357725,-1543629600000
1280,תל יצחק,287,4,41,411,19,141,1,973,1,0.9,,1938,330,6,30,Tel Yizhaq,401,5120,187820,684410,34.8687177067425,32.2528789694259,-1007172000000
1281,תל מונד,154,4,41,411,99,141,1,11397,11.4,11.3,,1929,170,,46,Tel Mond,457,5120,192480,684430,34.9181677959624,32.2531810274538,-1291168800000
1282,תל עדשים,103,2,23,234,9,,1,1388,1.4,1.4,,1923,310,1,98,Tel Adashim,254,1420,228640,729080,35.3023289830482,32.6560960005017,-1480557600000
1283,תל קציר,719,2,22,221,6,,1,327,0.3,0.3,,1949,330,15,-138,Tel Qazir,214,1270,258200,734570,35.6176399238887,32.7049574239933,-660016800000
1284,תל שבע,1054,6,62,623,99,342,2,17529,,,17.5,,270,,312,Tel Sheva,653,3481,186690,573040,34.8604595052923,31.24848030678,-2206318840000
1285,תל תאומים,1283,2,23,231,7,,1,454,0.5,0.5,,1987,370,2,-140,Tel Te'omim,202,1430,246810,705440,35.4953177324499,32.4426290053788,539128800000
1286,תלם,3719,7,77,,78,,1,261,0.3,0.3,,1982,320,9,693,Telem,715,4352,202980,608030,35.0308897283144,31.564395152702,381362400000
1287,תלמי אליהו,1051,6,62,622,38,,1,323,0.3,0.3,,1970,310,1,136,Talme Eliyyahu,653,3430,145570,571080,34.4289545181879,31.2289249533773,2671200000
1288,תלמי אלעזר,2003,3,32,324,14,,1,756,0.8,0.7,,1952,310,10,27,Talme El'azar,351,1180,198120,705780,34.977538429006,32.4458266140679,-565408800000
1289,"תלמי ביל""ו",2050,6,62,621,42,,1,397,0.4,0.4,,1953,310,7,171,Talme Bilu,653,3482,166320,594130,34.6455009555031,31.437932594925,-533786400000
1290,תלמי יוסף,1237,6,62,622,38,,1,286,0.3,0.3,,1982,310,10,113,Talme Yosef,653,3430,139170,568050,34.3620307833729,31.2011771884839,381362400000
1291,תלמי יחיאל,727,6,61,611,33,143,1,888,0.9,0.9,,1949,310,1,52,Talme Yehi'el,616,3830,177610,629040,34.7627732193056,31.7532279376936,-660016800000
1292,תלמי יפה,744,6,61,614,36,,1,739,0.7,0.7,,1950,320,6,73,Talme Yafe,633,3840,163380,614130,34.6134421175622,31.6181596355519,-628480800000
1293,תלמים,814,6,61,612,50,,1,874,0.9,0.9,,1950,310,1,95,Telamim,634,3820,168900,608120,34.6719241610693,31.5642156775541,-628480800000
1294,תמרת,1244,2,23,237,9,,1,1326,1.3,1.3,,1983,370,13,240,Timrat,254,1440,221400,734330,35.2251669812782,32.7034723773939,412898400000
1295,תנובות,2002,4,41,411,18,141,1,809,0.8,0.8,,1952,310,1,39,Tenuvot,412,5120,196680,690200,34.962599384142,32.3053057838913,-565408800000
1296,תעוז,752,1,11,112,26,444,1,598,0.6,0.6,,1950,310,2,221,Ta'oz,151,7004,197690,634270,34.9745875104451,31.8009521301418,-628480800000
1297,תעשיון בינימין,1744,4,42,421,20,142,,,,,,,520,,,,417,5140,195790,676010,34.953501437959,32.1773266715076,-2206318840000
1298,תעשיון השרון,1741,4,41,411,18,141,,,,,,2005,520,,,,412,5120,192760,686910,34.9210696242574,32.2755513909261,1107208800000
1299,תעשיון חבל יבנה,1750,4,44,441,29,143,,,,,,,520,,,,456,3870,169000,636210,34.6715319224434,31.8175397070465,-2206318840000
1300,תעשיון חצב,1742,4,42,421,20,142,,,,,,2005,520,,,,417,5160,195570,664290,34.9514604864121,32.0716330584911,1107208800000
1301,תעשיון מבצע,1754,6,61,611,33,143,,,,,,,520,,,,616,3830,176820,631140,34.754343793347,31.7721368881981,-2206318840000
1302,תעשיון מיתרים,1794,7,77,,78,,,,,,,2006,520,,,,715,3430,150700,587000,34.4816983596111,31.372810683942,1138744800000
1303,תעשיון צריפין,1749,4,43,432,40,133,,,,,,,520,,,,425,5220,186240,652290,34.8530621332186,31.9631825172832,-2206318840000
1304,תעשיון ראם,1755,6,61,611,35,,,,,,,2004,520,,,,616,3830,179930,629530,34.7872391157217,31.7577293697233,1075586400000
1305,"תעשיון שח""ק",1792,7,71,,72,,,,,,,,520,,,,710,4164,217000,708860,35.1783081333809,32.4738019360721,-2206318840000
1306,תעשיות גליל תחתון,1714,2,22,221,3,,,,,,,,520,,,,206,1240,243710,743480,35.4633378635996,32.7857122870744,-2206318840000
1307,תפרח,709,6,62,622,42,344,1,2076,2.1,2.1,,1949,191,,162,Tifrah,653,3430,169360,581630,34.6781061551751,31.3253357399413,-660016800000
1308,תקומה,665,6,62,621,39,,1,577,0.6,0.6,,1949,310,2,130,Tequma,653,3482,160030,595600,34.5792521724076,31.4508838741263,-660016800000
1309,תקוע,3563,7,76,,76,445,1,2752,2.8,2.7,,1977,190,,650,Teqoa,714,4352,221810,617760,35.2292522967016,31.6522619246602,223596000000
1310,תראבין א-צאנע (שבט),970,6,62,623,100,,3,,,,,,460,,,,699,3485,183000,564000,34.8220510599362,31.1668389627211,-2206318840000
1311,תרבין א-צאנע (יישוב),1346,6,62,623,69,341,2,414,,,0.4,,450,,229,Tarabin As-Sani,624,3485,175260,583690,34.7400007261563,31.3441534792271,-2206318840000
1312,תרום,778,1,11,112,26,444,1,724,0.7,0.7,,1950,310,2,287,Tarum,151,7004,198360,632270,34.9817058317807,31.7829280585612,-628480800000
